frame_number	 sync_in1	 sync_in2	 time_stamp
8881	 1	 1	 444.090538025
8882	 1	 1	 444.14055419
8883	 1	 1	 444.190505981
8884	 1	 1	 444.24050808
8885	 1	 1	 444.290495157
8886	 1	 1	 444.340512037
8887	 1	 1	 444.390518188
8888	 1	 1	 444.440524101
8889	 1	 1	 444.490513086
8890	 1	 1	 444.540515184
8891	 1	 1	 444.590530157
8892	 1	 1	 444.640535116
8893	 1	 1	 444.690544128
8894	 1	 1	 444.740540028
8895	 1	 1	 444.790556192
8896	 1	 1	 444.840553999
8897	 1	 1	 444.890566111
8898	 1	 1	 444.94056797
8899	 1	 1	 444.990571022
8900	 1	 1	 445.040580988
8901	 1	 1	 445.090569973
8902	 1	 1	 445.140592098
8903	 1	 1	 445.190593004
8904	 0	 1	 445.240595102
8905	 1	 1	 445.290589094
8906	 1	 1	 445.34060812
8907	 1	 1	 445.390613079
8908	 1	 1	 445.440616131
8909	 1	 1	 445.490617037
8910	 1	 1	 445.540616989
8911	 1	 1	 445.590624094
8912	 1	 1	 445.640635967
8913	 1	 1	 445.690638065
8914	 1	 1	 445.740638971
8915	 1	 1	 445.790650129
8916	 1	 1	 445.840649128
8917	 0	 1	 445.890655994
8918	 1	 1	 445.940664053
8919	 1	 1	 445.990663052
8920	 1	 1	 446.040657997
8921	 1	 1	 446.090674162
8922	 1	 1	 446.140676022
8923	 1	 1	 446.19068718
8924	 1	 1	 446.240679979
8925	 1	 1	 446.290688038
8926	 1	 1	 446.340694189
8927	 1	 1	 446.390700102
8928	 1	 1	 446.440700054
8929	 1	 1	 446.490708113
8930	 0	 1	 446.540716171
8931	 1	 1	 446.590718985
8932	 1	 1	 446.640715122
8933	 1	 1	 446.690726995
8934	 1	 1	 446.740731001
8935	 1	 1	 446.790733099
8936	 1	 1	 446.840739012
8937	 1	 1	 446.89074707
8938	 1	 1	 446.940741062
8939	 1	 1	 446.990746975
8940	 1	 1	 447.040759087
8941	 1	 1	 447.090788126
8942	 1	 1	 447.140776157
8943	 0	 1	 447.190770149
8944	 1	 1	 447.240784168
8945	 1	 1	 447.290786982
8946	 1	 1	 447.340790033
8947	 1	 1	 447.390794992
8948	 1	 1	 447.440796137
8949	 1	 1	 447.49080205
8950	 1	 1	 447.540800095
8951	 1	 1	 447.590802193
8952	 1	 1	 447.640812159
8953	 1	 1	 447.690818071
8954	 1	 1	 447.740821123
8955	 1	 1	 447.790820122
8956	 0	 1	 447.840831041
8957	 1	 1	 447.890838146
8958	 1	 1	 447.940849066
8959	 1	 1	 447.990849972
8960	 1	 1	 448.040851116
8961	 1	 1	 448.090849161
8962	 1	 1	 448.140860081
8963	 1	 1	 448.1908741
8964	 1	 1	 448.240873098
8965	 1	 1	 448.290868044
8966	 1	 1	 448.340885162
8967	 1	 1	 448.390882969
8968	 1	 1	 448.440886021
8969	 0	 1	 448.490885019
8970	 1	 1	 448.540901184
8971	 1	 1	 448.59090209
8972	 1	 1	 448.640907049
8973	 1	 1	 448.690911055
8974	 1	 1	 448.7409091
8975	 1	 1	 448.790919065
8976	 1	 1	 448.840927124
8977	 1	 1	 448.890936136
8978	 1	 1	 448.940932035
8979	 1	 1	 448.990941048
8980	 1	 1	 449.040953159
8981	 0	 1	 449.090938091
8982	 0	 1	 449.14095211
8983	 0	 1	 449.190962076
8984	 0	 1	 449.240962982
8985	 0	 1	 449.290963173
8986	 0	 1	 449.340975046
8987	 0	 1	 449.390980959
8988	 0	 1	 449.440984964
8989	 0	 1	 449.490974188
8990	 0	 1	 449.540987968
8991	 0	 1	 449.590993166
8992	 0	 1	 449.640990973
8993	 0	 1	 449.691004992
8994	 0	 1	 449.741008043
8995	 0	 1	 449.791013956
8996	 0	 1	 449.841013193
8997	 0	 1	 449.891031027
8998	 0	 1	 449.941019058
8999	 0	 1	 449.991027117
9000	 0	 1	 450.041037083
9001	 0	 1	 450.092709064
9002	 0	 1	 450.14105916
9003	 0	 1	 450.191056013
9004	 0	 1	 450.241055965
9005	 0	 1	 450.29105711
9006	 0	 1	 450.341063023
9007	 0	 1	 450.391061068
9008	 0	 1	 450.441080093
9009	 0	 1	 450.491077185
9010	 0	 1	 450.541079044
9011	 0	 1	 450.591078997
9012	 0	 1	 450.641093016
9013	 0	 1	 450.691096067
9014	 0	 1	 450.741098166
9015	 0	 1	 450.791098118
9016	 0	 1	 450.841111183
9017	 0	 1	 450.891117096
9018	 0	 1	 450.941117048
9019	 0	 1	 450.991130114
9020	 0	 1	 451.04113102
9021	 0	 1	 451.091138124
9022	 0	 1	 451.141134024
9023	 0	 1	 451.191148996
9024	 0	 1	 451.241147041
9025	 0	 1	 451.29114604
9026	 0	 1	 451.341139078
9027	 0	 1	 451.391162157
9028	 0	 1	 451.441163063
9029	 0	 1	 451.491167068
9030	 0	 1	 451.541167974
9031	 0	 1	 451.591179132
9032	 0	 1	 451.641182184
9033	 0	 1	 451.691187143
9034	 0	 1	 451.741189957
9035	 0	 1	 451.791190147
9036	 0	 1	 451.841202974
9037	 0	 1	 451.89120698
9038	 0	 1	 451.941214085
9039	 0	 1	 451.991219044
9040	 0	 1	 452.041221142
9041	 0	 1	 452.091223955
9042	 0	 1	 452.141229153
9043	 0	 1	 452.191236973
9044	 0	 1	 452.241238117
9045	 0	 1	 452.291233063
9046	 0	 1	 452.341248035
9047	 0	 1	 452.391262054
9048	 0	 1	 452.441259146
9049	 0	 1	 452.491255999
9050	 0	 1	 452.541264057
9051	 0	 1	 452.591279984
9052	 0	 1	 452.641275167
9053	 0	 1	 452.691271067
9054	 0	 1	 452.741285086
9055	 0	 1	 452.791289091
9056	 0	 1	 452.841298103
9057	 0	 1	 452.891296148
9058	 0	 1	 452.941306114
9059	 0	 1	 452.991317034
9060	 0	 1	 453.041306973
9061	 0	 1	 453.091444969
9062	 0	 1	 453.141983986
9063	 0	 1	 453.191337109
9064	 0	 1	 453.241329193
9065	 0	 1	 453.291337013
9066	 0	 1	 453.341340065
9067	 0	 1	 453.391343117
9068	 0	 1	 453.441343069
9069	 0	 1	 453.491360188
9070	 0	 1	 453.541359186
9071	 0	 1	 453.591362
9072	 0	 1	 453.641355991
9073	 0	 1	 453.691380978
9074	 0	 1	 453.741376162
9075	 0	 1	 453.791382074
9076	 0	 1	 453.841376066
9077	 0	 1	 453.891386986
9078	 0	 1	 453.941403151
9079	 0	 1	 453.99140501
9080	 0	 1	 454.041404963
9081	 0	 1	 454.091412067
9082	 0	 1	 454.141398191
9083	 0	 1	 454.191433191
9084	 0	 1	 454.241430044
9085	 0	 1	 454.291437149
9086	 0	 1	 454.341433048
9087	 0	 1	 454.391446114
9088	 0	 1	 454.441442013
9089	 0	 1	 454.491449118
9090	 0	 1	 454.541439056
9091	 0	 1	 454.591458082
9092	 0	 1	 454.641458988
9093	 0	 1	 454.691466093
9094	 0	 1	 454.741466045
9095	 0	 1	 454.791465998
9096	 0	 1	 454.841479063
9097	 0	 1	 454.891486168
9098	 0	 1	 454.941488981
9099	 0	 1	 454.991500139
9100	 0	 1	 455.041505098
9101	 0	 1	 455.091506958
9102	 0	 1	 455.141501188
9103	 0	 1	 455.191519976
9104	 0	 1	 455.241520166
9105	 0	 1	 455.291525126
9106	 0	 1	 455.341516018
9107	 0	 1	 455.39153409
9108	 0	 1	 455.441550016
9109	 0	 1	 455.491548061
9110	 0	 1	 455.541537046
9111	 0	 1	 455.591552973
9112	 0	 1	 455.641555071
9113	 0	 1	 455.69155407
9114	 0	 1	 455.741561174
9115	 0	 1	 455.79157114
9116	 0	 1	 455.841571093
9117	 0	 1	 455.891584158
9118	 0	 1	 455.941589117
9119	 0	 1	 455.991590023
9120	 0	 1	 456.041581154
9121	 0	 1	 456.091694117
9122	 0	 1	 456.143162966
9123	 0	 1	 456.191622019
9124	 0	 1	 456.241624117
9125	 0	 1	 456.291607141
9126	 0	 1	 456.341619015
9127	 0	 1	 456.39162302
9128	 0	 1	 456.441624165
9129	 0	 1	 456.49163413
9130	 0	 1	 456.541627169
9131	 0	 1	 456.591652155
9132	 0	 1	 456.641636133
9133	 0	 1	 456.69164896
9134	 0	 1	 456.741655111
9135	 0	 1	 456.791661978
9136	 0	 1	 456.841657162
9137	 0	 1	 456.891671181
9138	 0	 1	 456.94167304
9139	 0	 1	 456.991672039
9140	 0	 1	 457.041684151
9141	 0	 1	 457.091688156
9142	 0	 1	 457.141692162
9143	 0	 1	 457.191686153
9144	 0	 1	 457.241703033
9145	 0	 1	 457.291707039
9146	 0	 1	 457.341711998
9147	 0	 1	 457.391710997
9148	 0	 1	 457.441724062
9149	 0	 1	 457.491732121
9150	 0	 1	 457.541730165
9151	 0	 1	 457.591724157
9152	 0	 1	 457.641736031
9153	 0	 1	 457.691744089
9154	 0	 1	 457.741744995
9155	 0	 1	 457.79174304
9156	 0	 1	 457.841765165
9157	 0	 1	 457.891752958
9158	 0	 1	 457.941769123
9159	 0	 1	 457.991773129
9160	 0	 1	 458.041774988
9161	 0	 1	 458.091785192
9162	 0	 1	 458.141779184
9163	 0	 1	 458.191804171
9164	 0	 1	 458.241796017
9165	 0	 1	 458.291803122
9166	 0	 1	 458.341797113
9167	 0	 1	 458.391808987
9168	 0	 1	 458.441820145
9169	 0	 1	 458.491816998
9170	 0	 1	 458.541810989
9171	 0	 1	 458.591834068
9172	 0	 1	 458.641832113
9173	 0	 1	 458.691837072
9174	 0	 1	 458.741832972
9175	 0	 1	 458.791846037
9176	 0	 1	 458.841850042
9177	 0	 1	 458.891859055
9178	 0	 1	 458.941861153
9179	 0	 1	 458.991868019
9180	 0	 1	 459.041864157
9181	 0	 1	 459.09189105
9182	 0	 1	 459.141888142
9183	 0	 1	 459.191884995
9184	 0	 1	 459.241885185
9185	 0	 1	 459.291892052
9186	 0	 1	 459.341895103
9187	 0	 1	 459.391901016
9188	 0	 1	 459.441912174
9189	 0	 1	 459.491908073
9190	 0	 1	 459.541925192
9191	 0	 1	 459.591920137
9192	 0	 1	 459.641934156
9193	 0	 1	 459.691922188
9194	 0	 1	 459.741939068
9195	 0	 1	 459.791944027
9196	 0	 1	 459.841951132
9197	 0	 1	 459.891947985
9198	 0	 1	 459.941943169
9199	 0	 1	 459.991953135
9200	 0	 1	 460.041968107
9201	 0	 1	 460.091972113
9202	 0	 1	 460.141968966
9203	 0	 1	 460.191966057
9204	 0	 1	 460.241979122
9205	 0	 1	 460.291975975
9206	 0	 1	 460.341991186
9207	 0	 1	 460.391985178
9208	 0	 1	 460.442005157
9209	 0	 1	 460.49200511
9210	 0	 1	 460.542005062
9211	 0	 1	 460.592003107
9212	 0	 1	 460.64201498
9213	 0	 1	 460.692018986
9214	 0	 1	 460.742026091
9215	 0	 1	 460.792020082
9216	 0	 1	 460.842031002
9217	 0	 1	 460.892050028
9218	 0	 1	 460.942046165
9219	 0	 1	 460.992046118
9220	 0	 1	 461.042057991
9221	 0	 1	 461.092061043
9222	 0	 1	 461.142069101
9223	 0	 1	 461.192067146
9224	 0	 1	 461.242074013
9225	 0	 1	 461.292078972
9226	 0	 1	 461.342082024
9227	 0	 1	 461.392081976
9228	 0	 1	 461.442090034
9229	 0	 1	 461.492096186
9230	 0	 1	 461.542104006
9231	 0	 1	 461.592095137
9232	 0	 1	 461.642107964
9233	 0	 1	 461.692121983
9234	 0	 1	 461.742119074
9235	 0	 1	 461.792123079
9236	 0	 1	 461.842128038
9237	 0	 1	 461.892135143
9238	 0	 1	 461.942137003
9239	 0	 1	 461.992143154
9240	 0	 1	 462.042145014
9241	 1	 1	 462.092166185
9242	 1	 1	 462.142271996
9243	 1	 1	 462.192170143
9244	 1	 1	 462.242168188
9245	 1	 1	 462.29216218
9246	 1	 1	 462.34217906
9247	 1	 1	 462.392184019
9248	 1	 1	 462.442191124
9249	 1	 1	 462.492187023
9250	 1	 1	 462.542195082
9251	 1	 1	 462.592206001
9252	 1	 1	 462.642206192
9253	 1	 1	 462.692195177
9254	 1	 1	 462.742213011
9255	 1	 1	 462.792216063
9256	 1	 1	 462.842219114
9257	 1	 1	 462.892215014
9258	 1	 1	 462.942233086
9259	 1	 1	 462.992233992
9260	 1	 1	 463.04223299
9261	 1	 1	 463.092247963
9262	 1	 1	 463.142249107
9263	 1	 1	 463.19225502
9264	 1	 1	 463.242248058
9265	 1	 1	 463.292262077
9266	 1	 1	 463.342272043
9267	 1	 1	 463.392271996
9268	 1	 1	 463.442275047
9269	 1	 1	 463.492279053
9270	 1	 1	 463.542284012
9271	 1	 1	 463.592288017
9272	 1	 1	 463.642282009
9273	 1	 1	 463.692305088
9274	 1	 1	 463.742297173
9275	 1	 1	 463.792303085
9276	 1	 1	 463.84231019
9277	 1	 1	 463.892307997
9278	 1	 1	 463.942327976
9279	 1	 1	 463.992328167
9280	 1	 1	 464.042329073
9281	 1	 1	 464.092338085
9282	 1	 1	 464.142338037
9283	 1	 1	 464.192346096
9284	 1	 1	 464.242352962
9285	 1	 1	 464.292356014
9286	 1	 1	 464.342364073
9287	 1	 1	 464.392357111
9288	 1	 1	 464.442367077
9289	 1	 1	 464.492374182
9290	 1	 1	 464.542376041
9291	 1	 1	 464.592374086
9292	 1	 1	 464.64238596
9293	 1	 1	 464.692388058
9294	 1	 1	 464.742396116
9295	 1	 1	 464.792391062
9296	 1	 1	 464.842409134
9297	 1	 1	 464.892414093
9298	 1	 1	 464.942417145
9299	 1	 1	 464.992419958
9300	 1	 1	 465.042425156
9301	 1	 1	 465.092475176
9302	 1	 1	 465.142431974
9303	 1	 1	 465.192440987
9304	 1	 1	 465.242441177
9305	 1	 1	 465.292448997
9306	 1	 1	 465.342442036
9307	 1	 1	 465.392464161
9308	 1	 1	 465.442465067
9309	 1	 1	 465.492475033
9310	 1	 1	 465.542463064
9311	 1	 1	 465.592470169
9312	 1	 1	 465.642476082
9313	 1	 1	 465.692481995
9314	 1	 1	 465.742478132
9315	 1	 1	 465.792494059
9316	 1	 1	 465.842496157
9317	 1	 1	 465.892501116
9318	 1	 1	 465.942507029
9319	 1	 1	 465.992520094
9320	 1	 1	 466.04250598
9321	 1	 1	 466.092523098
9322	 1	 1	 466.142524004
9323	 1	 1	 466.192528963
9324	 1	 1	 466.242523193
9325	 1	 1	 466.292541027
9326	 1	 1	 466.342548132
9327	 1	 1	 466.392552137
9328	 1	 1	 466.442550182
9329	 1	 1	 466.492567062
9330	 1	 1	 466.542559147
9331	 1	 1	 466.59257412
9332	 1	 1	 466.642563105
9333	 1	 1	 466.692587137
9334	 1	 1	 466.742586136
9335	 1	 1	 466.792587042
9336	 1	 1	 466.842586994
9337	 1	 1	 466.892608166
9338	 1	 1	 466.942589045
9339	 1	 1	 466.992606163
9340	 1	 1	 467.042608976
9341	 1	 1	 467.092617035
9342	 1	 1	 467.142621994
9343	 1	 1	 467.192636967
9344	 1	 1	 467.242618084
9345	 1	 1	 467.292638063
9346	 1	 1	 467.342643976
9347	 1	 1	 467.392647028
9348	 1	 1	 467.442636013
9349	 1	 1	 467.492650986
9350	 1	 1	 467.54266119
9351	 1	 1	 467.592661142
9352	 1	 1	 467.642651081
9353	 1	 1	 467.692671061
9354	 1	 1	 467.742674112
9355	 1	 1	 467.792680979
9356	 1	 1	 467.842673063
9357	 1	 1	 467.892680168
9358	 1	 1	 467.942698002
9359	 1	 1	 467.992698193
9360	 1	 1	 468.042700052
9361	 1	 1	 468.092744112
9362	 1	 1	 468.142708063
9363	 1	 1	 468.192726135
9364	 1	 1	 468.242727041
9365	 1	 1	 468.292726994
9366	 1	 1	 468.342725039
9367	 1	 1	 468.39273715
9368	 1	 1	 468.442734003
9369	 1	 1	 468.492743015
9370	 1	 1	 468.542737961
9371	 1	 1	 468.592751026
9372	 1	 1	 468.642755985
9373	 1	 1	 468.692762136
9374	 1	 1	 468.742758036
9375	 1	 1	 468.792772055
9376	 1	 1	 468.842774153
9377	 1	 1	 468.892783165
9378	 1	 1	 468.942790985
9379	 1	 1	 468.992793083
9380	 1	 1	 469.042792082
9381	 0	 1	 469.092790127
9382	 1	 1	 469.14281106
9383	 1	 1	 469.192806005
9384	 1	 1	 469.242810965
9385	 1	 1	 469.292807102
9386	 1	 1	 469.342820168
9387	 1	 1	 469.39282608
9388	 1	 1	 469.442838192
9389	 1	 1	 469.492827177
9390	 1	 1	 469.542840004
9391	 1	 1	 469.592842102
9392	 1	 1	 469.642850161
9393	 1	 1	 469.692852974
9394	 0	 1	 469.742859125
9395	 1	 1	 469.792873144
9396	 1	 1	 469.842869043
9397	 1	 1	 469.892874956
9398	 1	 1	 469.942871094
9399	 1	 1	 469.992875099
9400	 1	 1	 470.042889118
9401	 1	 1	 470.092890024
9402	 1	 1	 470.142898083
9403	 1	 1	 470.192893982
9404	 1	 1	 470.242912054
9405	 1	 1	 470.292912006
9406	 1	 1	 470.342916012
9407	 0	 1	 470.392920971
9408	 1	 1	 470.44291997
9409	 1	 1	 470.492943048
9410	 1	 1	 470.542945147
9411	 1	 1	 470.592938185
9412	 1	 1	 470.64293313
9413	 1	 1	 470.69294405
9414	 1	 1	 470.742952108
9415	 1	 1	 470.792958021
9416	 1	 1	 470.842949152
9417	 1	 1	 470.892965078
9418	 1	 1	 470.942965031
9419	 1	 1	 470.992968082
9420	 0	 1	 471.042983055
9421	 1	 1	 471.092993021
9422	 1	 1	 471.143006086
9423	 1	 1	 471.192999125
9424	 1	 1	 471.243007183
9425	 1	 1	 471.293011189
9426	 1	 1	 471.343014956
9427	 1	 1	 471.393012047
9428	 1	 1	 471.443014145
9429	 1	 1	 471.493019104
9430	 1	 1	 471.543024063
9431	 1	 1	 471.593018055
9432	 1	 1	 471.643041134
9433	 0	 1	 471.693045139
9434	 1	 1	 471.743048191
9435	 1	 1	 471.793033123
9436	 1	 1	 471.843052149
9437	 1	 1	 471.893059015
9438	 1	 1	 471.943068981
9439	 1	 1	 471.993070126
9440	 1	 1	 472.043070078
9441	 1	 1	 472.093072176
9442	 1	 1	 472.143084049
9443	 1	 1	 472.193087101
9444	 1	 1	 472.243096113
9445	 1	 1	 472.293092012
9446	 0	 1	 472.343098164
9447	 1	 1	 472.393104076
9448	 1	 1	 472.443107128
9449	 1	 1	 472.493102074
9450	 1	 1	 472.543115139
9451	 1	 1	 472.593127012
9452	 1	 1	 472.643126011
9453	 1	 1	 472.693129063
9454	 1	 1	 472.743138075
9455	 1	 1	 472.793141127
9456	 1	 1	 472.843146086
9457	 1	 1	 472.893146992
9458	 1	 1	 472.943154097
9459	 0	 1	 472.993162155
9460	 1	 1	 473.043156147
9461	 1	 1	 473.093170166
9462	 1	 1	 473.143172979
9463	 1	 1	 473.193183184
9464	 1	 1	 473.243169069
9465	 1	 1	 473.293193102
9466	 1	 1	 473.343194008
9467	 1	 1	 473.393201113
9468	 1	 1	 473.443207026
9469	 1	 1	 473.493211031
9470	 1	 1	 473.543220997
9471	 1	 1	 473.593219995
9472	 0	 1	 473.643218994
9473	 1	 1	 473.693216085
9474	 1	 1	 473.743235111
9475	 1	 1	 473.793233156
9476	 1	 1	 473.843230963
9477	 1	 1	 473.893248081
9478	 1	 1	 473.943241119
9479	 1	 1	 473.993251085
9480	 1	 1	 474.043255091
9481	 1	 1	 474.09327507
9482	 1	 1	 474.143273115
9483	 1	 1	 474.193269014
9484	 1	 1	 474.243283033
9485	 0	 1	 474.293277025
9486	 1	 1	 474.343291044
9487	 1	 1	 474.393282175
9488	 1	 1	 474.443299055
9489	 1	 1	 474.493307114
9490	 1	 1	 474.543306112
9491	 1	 1	 474.593307972
9492	 1	 1	 474.643316984
9493	 1	 1	 474.693313122
9494	 1	 1	 474.74332118
9495	 1	 1	 474.793316126
9496	 1	 1	 474.843329191
9497	 1	 1	 474.893342972
9498	 0	 1	 474.943338156
9499	 1	 1	 474.993350029
9500	 1	 1	 475.04335618
9501	 1	 1	 475.093353033
9502	 1	 1	 475.143347979
9503	 1	 1	 475.193366051
9504	 1	 1	 475.243371964
9505	 1	 1	 475.293373108
9506	 1	 1	 475.343368053
9507	 1	 1	 475.393382072
9508	 1	 1	 475.443392992
9509	 1	 1	 475.493396997
9510	 1	 1	 475.543393135
9511	 0	 1	 475.593399048
9512	 1	 1	 475.643401146
9513	 1	 1	 475.693418026
9514	 1	 1	 475.743409157
9515	 1	 1	 475.793420076
9516	 1	 1	 475.843420982
9517	 1	 1	 475.893429041
9518	 1	 1	 475.94343996
9519	 1	 1	 475.993438005
9520	 1	 1	 476.043431997
9521	 1	 1	 476.093448162
9522	 1	 1	 476.143459082
9523	 1	 1	 476.193457127
9524	 0	 1	 476.243451118
9525	 1	 1	 476.293464184
9526	 1	 1	 476.343470097
9527	 1	 1	 476.393471956
9528	 1	 1	 476.443477154
9529	 1	 1	 476.493482113
9530	 1	 1	 476.543487072
9531	 1	 1	 476.593501091
9532	 1	 1	 476.643498182
9533	 1	 1	 476.693490982
9534	 1	 1	 476.743506193
9535	 1	 1	 476.793511152
9536	 1	 1	 476.843513012
9537	 0	 1	 476.893517971
9538	 1	 1	 476.943523169
9539	 1	 1	 476.993535042
9540	 1	 1	 477.043529034
9541	 1	 1	 477.093548059
9542	 1	 1	 477.143563032
9543	 1	 1	 477.193564177
9544	 1	 1	 477.243548155
9545	 1	 1	 477.293555021
9546	 1	 1	 477.343559027
9547	 1	 1	 477.393568039
9548	 1	 1	 477.443561077
9549	 1	 1	 477.493574142
9550	 1	 1	 477.543578148
9551	 1	 1	 477.59358716
9552	 1	 1	 477.643582106
9553	 1	 1	 477.693593025
9554	 1	 1	 477.743597984
9555	 1	 1	 477.793609142
9556	 1	 1	 477.843597174
9557	 1	 1	 477.89360404
9558	 1	 1	 477.943617105
9559	 1	 1	 477.993617058
9560	 1	 1	 478.043622017
9561	 1	 1	 478.093631983
9562	 1	 1	 478.143625975
9563	 1	 1	 478.193647146
9564	 1	 1	 478.243648052
9565	 1	 1	 478.293653011
9566	 1	 1	 478.343650103
9567	 1	 1	 478.393660069
9568	 1	 1	 478.443677187
9569	 1	 1	 478.493685007
9570	 1	 1	 478.543661118
9571	 1	 1	 478.593672037
9572	 1	 1	 478.643684149
9573	 1	 1	 478.693689108
9574	 1	 1	 478.743685961
9575	 1	 1	 478.793694973
9576	 1	 1	 478.843698978
9577	 1	 1	 478.89370513
9578	 1	 1	 478.943706036
9579	 1	 1	 478.993718147
9580	 1	 1	 479.043720007
9581	 1	 1	 479.093718052
9582	 1	 1	 479.143733025
9583	 1	 1	 479.19374299
9584	 1	 1	 479.243746996
9585	 1	 1	 479.293735027
9586	 1	 1	 479.34375
9587	 1	 1	 479.393758059
9588	 1	 1	 479.443753958
9589	 1	 1	 479.493749142
9590	 1	 1	 479.543773174
9591	 1	 1	 479.59377408
9592	 1	 1	 479.643776178
9593	 1	 1	 479.693783998
9594	 1	 1	 479.743775129
9595	 1	 1	 479.793786049
9596	 1	 1	 479.843789101
9597	 1	 1	 479.893795967
9598	 1	 1	 479.943804026
9599	 1	 1	 479.993810177
9600	 1	 1	 480.043801069
9601	 1	 1	 480.093839169
9602	 1	 1	 480.143828154
9603	 1	 1	 480.193834066
9604	 1	 1	 480.243827105
9605	 1	 1	 480.29383111
9606	 1	 1	 480.343841076
9607	 1	 1	 480.393844128
9608	 1	 1	 480.443840027
9609	 1	 1	 480.493856192
9610	 1	 1	 480.543857098
9611	 1	 1	 480.593865156
9612	 1	 1	 480.643861055
9613	 1	 1	 480.693871021
9614	 1	 1	 480.743878126
9615	 1	 1	 480.793878078
9616	 1	 1	 480.843873024
9617	 1	 1	 480.893889189
9618	 1	 1	 480.943883181
9619	 1	 1	 480.993893147
9620	 1	 1	 481.043904066
9621	 1	 1	 481.096690178
9622	 1	 1	 481.144044161
9623	 1	 1	 481.193916082
9624	 1	 1	 481.243920088
9625	 1	 1	 481.293930054
9626	 1	 1	 481.343928099
9627	 1	 1	 481.393934011
9628	 1	 1	 481.443943977
9629	 1	 1	 481.493942022
9630	 1	 1	 481.543956995
9631	 1	 1	 481.593945026
9632	 1	 1	 481.643958092
9633	 1	 1	 481.693964005
9634	 1	 1	 481.743967056
9635	 1	 1	 481.793958187
9636	 1	 1	 481.843976021
9637	 1	 1	 481.89399004
9638	 1	 1	 481.943989038
9639	 1	 1	 481.993993998
9640	 1	 1	 482.043997049
9641	 1	 1	 482.093996048
9642	 1	 1	 482.14400506
9643	 1	 1	 482.194017172
9644	 1	 1	 482.244012117
9645	 1	 1	 482.294015169
9646	 1	 1	 482.344027996
9647	 1	 1	 482.394034147
9648	 1	 1	 482.444035053
9649	 1	 1	 482.494039059
9650	 0	 1	 482.544047117
9651	 1	 1	 482.594048977
9652	 1	 1	 482.644052029
9653	 1	 1	 482.694054127
9654	 1	 1	 482.74405098
9655	 1	 1	 482.794064045
9656	 1	 1	 482.844067097
9657	 1	 1	 482.894073963
9658	 1	 1	 482.944077015
9659	 1	 1	 482.994086027
9660	 1	 1	 483.044090986
9661	 1	 1	 483.099469185
9662	 1	 1	 483.144107103
9663	 0	 1	 483.194110155
9664	 1	 1	 483.244109154
9665	 1	 1	 483.294105053
9666	 1	 1	 483.344120026
9667	 1	 1	 483.394134045
9668	 1	 1	 483.444128036
9669	 1	 1	 483.494119167
9670	 1	 1	 483.544139147
9671	 1	 1	 483.594139099
9672	 1	 1	 483.644142151
9673	 1	 1	 483.69413805
9674	 1	 1	 483.744153023
9675	 1	 1	 483.794169188
9676	 0	 1	 483.844164133
9677	 1	 1	 483.894168139
9678	 1	 1	 483.944163084
9679	 1	 1	 483.994174957
9680	 1	 1	 484.044178963
9681	 1	 1	 484.094182968
9682	 1	 1	 484.144191027
9683	 1	 1	 484.194194078
9684	 1	 1	 484.244199991
9685	 1	 1	 484.294203997
9686	 1	 1	 484.344210148
9687	 1	 1	 484.394207001
9688	 1	 1	 484.444216013
9689	 0	 1	 484.494225979
9690	 1	 1	 484.544229984
9691	 1	 1	 484.594227076
9692	 1	 1	 484.644237995
9693	 1	 1	 484.694243193
9694	 1	 1	 484.744249105
9695	 1	 1	 484.794243097
9696	 1	 1	 484.84425807
9697	 1	 1	 484.894262075
9698	 1	 1	 484.944261074
9699	 1	 1	 484.994278193
9700	 1	 1	 485.044275999
9701	 1	 1	 485.094278097
9702	 0	 1	 485.144276142
9703	 1	 1	 485.194293022
9704	 1	 1	 485.24428916
9705	 1	 1	 485.29429698
9706	 1	 1	 485.344290018
9707	 1	 1	 485.394307137
9708	 1	 1	 485.444310188
9709	 1	 1	 485.494313955
9710	 1	 1	 485.544314146
9711	 1	 1	 485.594326973
9712	 1	 1	 485.64433217
9713	 1	 1	 485.69433713
9714	 1	 1	 485.744332075
9715	 0	 1	 485.79434514
9716	 1	 1	 485.844351053
9717	 1	 1	 485.894354105
9718	 1	 1	 485.944355011
9719	 1	 1	 485.99436903
9720	 1	 1	 486.044365168
9721	 1	 1	 486.094388008
9722	 1	 1	 486.144374132
9723	 1	 1	 486.194389105
9724	 1	 1	 486.244389057
9725	 1	 1	 486.294398069
9726	 1	 1	 486.344391108
9727	 1	 1	 486.394402981
9728	 0	 1	 486.444410086
9729	 1	 1	 486.494413137
9730	 1	 1	 486.544406176
9731	 1	 1	 486.594422102
9732	 1	 1	 486.644423008
9733	 1	 1	 486.694424152
9734	 1	 1	 486.744423151
9735	 1	 1	 486.794435024
9736	 1	 1	 486.844437122
9737	 1	 1	 486.894446135
9738	 1	 1	 486.944452047
9739	 1	 1	 486.994457006
9740	 1	 1	 487.044461012
9741	 0	 1	 487.094453096
9742	 1	 1	 487.144469976
9743	 1	 1	 487.194481134
9744	 1	 1	 487.244472027
9745	 1	 1	 487.294474125
9746	 1	 1	 487.344483137
9747	 1	 1	 487.394500017
9748	 1	 1	 487.444498062
9749	 1	 1	 487.494496107
9750	 1	 1	 487.544507027
9751	 1	 1	 487.594514132
9752	 1	 1	 487.644526005
9753	 1	 1	 487.694517136
